Name,Unique ID,Indicator ID,Measure,Measure Info,Geo Join ID,Geo Type Name,Geo Place Name,Time Period,Start_Date,Data Value,Message
Fine particles (PM 2.5),669664,365,Mean,mcg/m3,302,UHF34,Central Harlem - Morningside Heights,Annual Average 2020,01/01/2020,6.35,
Fine particles (PM 2.5),649839,365,Mean,mcg/m3,302,UHF34,Central Harlem - Morningside Heights,Winter 2018-19,12/01/2018,7.59,
Fine particles (PM 2.5),649736,365,Mean,mcg/m3,307,UHF42,Gramercy Park - Murray Hill,Summer 2019,06/01/2019,11.11,
Fine particles (PM 2.5),669765,365,Mean,mcg/m3,307,UHF42,Gramercy Park - Murray Hill,Winter 2019-20,12/01/2019,11,
Fine particles (PM 2.5),177331,365,Mean,mcg/m3,307,UHF42,Gramercy Park - Murray Hill,Winter 2012-13,12/01/2012,15,
Fine particles (PM 2.5),178465,365,Mean,mcg/m3,307,UHF42,Gramercy Park - Murray Hill,Annual Average 2010,12/01/2009,14.24,
Fine particles (PM 2.5),173683,365,Mean,mcg/m3,302,UHF34,Central Harlem - Morningside Heights,Summer 2011,06/01/2011,11.93,
Fine particles (PM 2.5),169298,365,Mean,mcg/m3,208,CD,Riverdale and Fieldston (CD8),Summer 2009,06/01/2009,10.38,
Fine particles (PM 2.5),168531,365,Mean,mcg/m3,208,CD,Riverdale and Fieldston (CD8),Winter 2010-11,12/01/2010,14.07,
Fine particles (PM 2.5),170419,365,Mean,mcg/m3,208,CD,Riverdale and Fieldston (CD8),Annual Average 2013,12/01/2012,8.87,
Fine particles (PM 2.5),168515,365,Mean,mcg/m3,104,CD,Clinton and Chelsea (CD4),Winter 2010-11,12/01/2010,15.03,
Fine particles (PM 2.5),170403,365,Mean,mcg/m3,104,CD,Clinton and Chelsea (CD4),Annual Average 2013,12/01/2012,11.39,
Fine particles (PM 2.5),169282,365,Mean,mcg/m3,104,CD,Clinton and Chelsea (CD4),Summer 2009,06/01/2009,13.34,
Fine particles (PM 2.5),212698,365,Mean,mcg/m3,403,UHF42,Flushing - Clearview,Winter 2013-14,12/01/2013,11.46,
Fine particles (PM 2.5),177171,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Winter 2008-09,12/01/2008,13.29,
Fine particles (PM 2.5),605761,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Winter 2017-18,12/01/2017,8.11,
Fine particles (PM 2.5),212688,365,Mean,mcg/m3,303,UHF42,East Harlem,Winter 2013-14,12/01/2013,12.58,
Fine particles (PM 2.5),605785,365,Mean,mcg/m3,503,UHF42,Willowbrook,Winter 2017-18,12/01/2017,8.01,
Fine particles (PM 2.5),649783,365,Mean,mcg/m3,503,UHF42,Willowbrook,Annual Average 2019,01/01/2019,5.96,
Fine particles (PM 2.5),177179,365,Mean,mcg/m3,503,UHF42,Willowbrook,Winter 2008-09,12/01/2008,12.19,
Fine particles (PM 2.5),212708,365,Mean,mcg/m3,503,UHF42,Willowbrook,Winter 2013-14,12/01/2013,12.13,
Fine particles (PM 2.5),649759,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Annual Average 2019,01/01/2019,6.56,
Fine particles (PM 2.5),669777,365,Mean,mcg/m3,303,UHF42,East Harlem,Winter 2019-20,12/01/2019,7.83,
Fine particles (PM 2.5),178461,365,Mean,mcg/m3,303,UHF42,East Harlem,Annual Average 2010,12/01/2009,10.41,
Fine particles (PM 2.5),334013,365,Mean,mcg/m3,303,UHF42,East Harlem,Summer 2015,06/01/2015,10.18,
Fine particles (PM 2.5),173752,365,Mean,mcg/m3,303,UHF34,East Harlem,Summer 2013,06/01/2013,10.91,
Fine particles (PM 2.5),410914,365,Mean,mcg/m3,303,UHF34,East Harlem,Annual Average 2016,12/31/2015,8.19,
Fine particles (PM 2.5),410917,365,Mean,mcg/m3,304,UHF34,Upper West Side,Annual Average 2016,12/31/2015,8.49,
Fine particles (PM 2.5),742340,365,Mean,mcg/m3,303,UHF34,East Harlem,Summer 2021,06/01/2021,8.69,
Fine particles (PM 2.5),174126,365,Mean,mcg/m3,303,UHF34,East Harlem,Annual Average 2009,12/01/2008,11.55,
Fine particles (PM 2.5),174194,365,Mean,mcg/m3,303,UHF34,East Harlem,Annual Average 2011,12/01/2010,11.12,
Fine particles (PM 2.5),334129,365,Mean,mcg/m3,303,UHF34,East Harlem,Annual Average 2015,01/01/2015,9.51,
Fine particles (PM 2.5),669661,365,Mean,mcg/m3,303,UHF34,East Harlem,Annual Average 2020,01/01/2020,6.37,
Fine particles (PM 2.5),649842,365,Mean,mcg/m3,303,UHF34,East Harlem,Winter 2018-19,12/01/2018,7.79,
Fine particles (PM 2.5),173650,365,Mean,mcg/m3,303,UHF34,East Harlem,Summer 2010,06/01/2010,12.64,
Fine particles (PM 2.5),173684,365,Mean,mcg/m3,303,UHF34,East Harlem,Summer 2011,06/01/2011,12.11,
Fine particles (PM 2.5),410913,365,Mean,mcg/m3,303,UHF34,East Harlem,Summer 2016,06/01/2016,8.9,
Fine particles (PM 2.5),742339,365,Mean,mcg/m3,303,UHF34,East Harlem,Winter 2020-21,12/01/2020,6.82,
Fine particles (PM 2.5),334001,365,Mean,mcg/m3,210,UHF42,Coney Island - Sheepshead Bay,Summer 2015,06/01/2015,8.75,
Fine particles (PM 2.5),669789,365,Mean,mcg/m3,210,UHF42,Coney Island - Sheepshead Bay,Winter 2019-20,12/01/2019,6.98,
Fine particles (PM 2.5),649712,365,Mean,mcg/m3,210,UHF42,Coney Island - Sheepshead Bay,Summer 2019,06/01/2019,7.64,
Fine particles (PM 2.5),177319,365,Mean,mcg/m3,206,UHF42,Borough Park,Winter 2012-13,12/01/2012,10.14,
Fine particles (PM 2.5),178453,365,Mean,mcg/m3,206,UHF42,Borough Park,Annual Average 2010,12/01/2009,9.61,
Fine particles (PM 2.5),333989,365,Mean,mcg/m3,206,UHF42,Borough Park,Summer 2015,06/01/2015,9.17,
Fine particles (PM 2.5),169465,365,Mean,mcg/m3,110,CD,Central Harlem (CD10),Summer 2012,06/01/2012,10.8,
Fine particles (PM 2.5),169524,365,Mean,mcg/m3,110,CD,Central Harlem (CD10),Summer 2013,06/01/2013,10.71,
Fine particles (PM 2.5),410995,365,Mean,mcg/m3,110,CD,Central Harlem (CD10),Annual Average 2016,12/31/2015,7.89,
Fine particles (PM 2.5),605779,365,Mean,mcg/m3,501,UHF42,Port Richmond,Winter 2017-18,12/01/2017,8.19,
Fine particles (PM 2.5),649777,365,Mean,mcg/m3,501,UHF42,Port Richmond,Annual Average 2019,01/01/2019,6.34,
Fine particles (PM 2.5),178567,365,Mean,mcg/m3,101,UHF42,Kingsbridge - Riverdale,Annual Average 2013,12/01/2012,8.88,
Fine particles (PM 2.5),177769,365,Mean,mcg/m3,101,UHF42,Kingsbridge - Riverdale,Summer 2009,06/01/2009,10.38,
Fine particles (PM 2.5),333954,365,Mean,mcg/m3,101,UHF42,Kingsbridge - Riverdale,Winter 2014-15,12/01/2014,10.16,
Fine particles (PM 2.5),178459,365,Mean,mcg/m3,301,UHF42,Washington Heights,Annual Average 2010,12/01/2009,10.71,
Fine particles (PM 2.5),177272,365,Mean,mcg/m3,201,UHF42,Greenpoint,Winter 2011-12,12/01/2011,10.37,
Fine particles (PM 2.5),177188,365,Mean,mcg/m3,201,UHF42,Greenpoint,Winter 2009-10,12/01/2009,10.22,
Fine particles (PM 2.5),547422,365,Mean,mcg/m3,301,UHF42,Washington Heights,Summer 2017,06/01/2017,9.87,
Fine particles (PM 2.5),605718,365,Mean,mcg/m3,301,UHF42,Washington Heights,Summer 2018,06/01/2018,8.65,
Fine particles (PM 2.5),547424,365,Mean,mcg/m3,301,UHF42,Washington Heights,Winter 2016-17,12/01/2016,8.17,
Fine particles (PM 2.5),547391,365,Mean,mcg/m3,201,UHF42,Greenpoint,Winter 2016-17,12/01/2016,9.3,
Fine particles (PM 2.5),170244,365,Mean,mcg/m3,210,CD,Throgs Neck and Co-op City (CD10),Annual Average 2010,12/01/2009,9.5,
Fine particles (PM 2.5),334247,365,Mean,mcg/m3,210,CD,Throgs Neck and Co-op City (CD10),Summer 2015,06/01/2015,9.7,
Fine particles (PM 2.5),212707,365,Mean,mcg/m3,502,UHF42,Stapleton - St. George,Winter 2013-14,12/01/2013,11.55,
Fine particles (PM 2.5),605782,365,Mean,mcg/m3,502,UHF42,Stapleton - St. George,Winter 2017-18,12/01/2017,7.81,
Fine particles (PM 2.5),605828,365,Mean,mcg/m3,210,UHF34,Coney Island - Sheepshead Bay,Annual Average 2018,01/01/2018,6.55,
Fine particles (PM 2.5),742328,365,Mean,mcg/m3,210,UHF34,Coney Island - Sheepshead Bay,Summer 2021,06/01/2021,8.01,
Fine particles (PM 2.5),173693,365,Mean,mcg/m3,410,UHF34,Rockaways,Summer 2011,06/01/2011,10.59,
Fine particles (PM 2.5),174135,365,Mean,mcg/m3,410,UHF34,Rockaways,Annual Average 2009,12/01/2008,8.75,
Fine particles (PM 2.5),669673,365,Mean,mcg/m3,210,UHF34,Coney Island - Sheepshead Bay,Annual Average 2020,01/01/2020,5.7,
Fine particles (PM 2.5),649830,365,Mean,mcg/m3,210,UHF34,Coney Island - Sheepshead Bay,Winter 2018-19,12/01/2018,6.69,
Fine particles (PM 2.5),742327,365,Mean,mcg/m3,210,UHF34,Coney Island - Sheepshead Bay,Winter 2020-21,12/01/2020,6.58,
Fine particles (PM 2.5),547534,365,Mean,mcg/m3,210,UHF34,Coney Island - Sheepshead Bay,Annual Average 2017,01/01/2017,6.83,
Fine particles (PM 2.5),742329,365,Mean,mcg/m3,210,UHF34,Coney Island - Sheepshead Bay,Annual Average 2021,01/01/2021,6.27,
Fine particles (PM 2.5),168461,365,Mean,mcg/m3,109,CD,Morningside Heights and Hamilton Heights (CD9),Winter 2009-10,12/01/2009,11.63,
Fine particles (PM 2.5),547430,365,Mean,mcg/m3,303,UHF42,East Harlem,Winter 2016-17,12/01/2016,8.45,
Fine particles (PM 2.5),547428,365,Mean,mcg/m3,303,UHF42,East Harlem,Summer 2017,06/01/2017,10.05,
Fine particles (PM 2.5),177287,365,Mean,mcg/m3,305,UHF42,Upper East Side,Winter 2011-12,12/01/2011,11.28,
Fine particles (PM 2.5),212942,365,Mean,mcg/m3,305,UHF42,Upper East Side,Annual Average 2014,12/01/2013,11.15,
Fine particles (PM 2.5),547436,365,Mean,mcg/m3,305,UHF42,Upper East Side,Winter 2016-17,12/01/2016,9.13,
Fine particles (PM 2.5),547434,365,Mean,mcg/m3,305,UHF42,Upper East Side,Summer 2017,06/01/2017,10.4,
Fine particles (PM 2.5),177276,365,Mean,mcg/m3,205,UHF42,Sunset Park,Winter 2011-12,12/01/2011,10.08,
Fine particles (PM 2.5),605697,365,Mean,mcg/m3,205,UHF42,Sunset Park,Summer 2018,06/01/2018,8.78,
Fine particles (PM 2.5),669803,365,Mean,mcg/m3,205,UHF42,Sunset Park,Summer 2020,06/01/2020,7.27,
Fine particles (PM 2.5),649982,365,Mean,mcg/m3,306,CD,Park Slope and Carroll Gardens (CD6),Summer 2019,06/01/2019,9.19,
Fine particles (PM 2.5),669896,365,Mean,mcg/m3,306,CD,Park Slope and Carroll Gardens (CD6),Winter 2019-20,12/01/2019,8.49,
Fine particles (PM 2.5),168647,365,Mean,mcg/m3,206,CD,Belmont and East Tremont (CD6),Winter 2012-13,12/01/2012,11.71,
Fine particles (PM 2.5),170240,365,Mean,mcg/m3,206,CD,Belmont and East Tremont (CD6),Annual Average 2010,12/01/2009,10.67,
Fine particles (PM 2.5),334235,365,Mean,mcg/m3,206,CD,Belmont and East Tremont (CD6),Summer 2015,06/01/2015,10.11,
Fine particles (PM 2.5),177833,365,Mean,mcg/m3,305,UHF42,Upper East Side,Summer 2010,06/01/2010,13.66,
Fine particles (PM 2.5),410801,365,Mean,mcg/m3,305,UHF42,Upper East Side,Winter 2015-16,12/01/2015,9.31,
Fine particles (PM 2.5),410802,365,Mean,mcg/m3,305,UHF42,Upper East Side,Summer 2016,06/01/2016,9.66,
Fine particles (PM 2.5),742189,365,Mean,mcg/m3,203,UHF42,Bedford Stuyvesant - Crown Heights,Winter 2020-21,12/01/2020,6.78,
Fine particles (PM 2.5),177822,365,Mean,mcg/m3,205,UHF42,Sunset Park,Summer 2010,06/01/2010,12.46,
Fine particles (PM 2.5),177864,365,Mean,mcg/m3,205,UHF42,Sunset Park,Summer 2011,06/01/2011,12.03,
Fine particles (PM 2.5),410768,365,Mean,mcg/m3,205,UHF42,Sunset Park,Winter 2015-16,12/01/2015,9.32,
Fine particles (PM 2.5),410769,365,Mean,mcg/m3,205,UHF42,Sunset Park,Summer 2016,06/01/2016,8.93,
Fine particles (PM 2.5),742195,365,Mean,mcg/m3,205,UHF42,Sunset Park,Winter 2020-21,12/01/2020,7.27,
Fine particles (PM 2.5),410748,365,Mean,mcg/m3,105,UHF42,Crotona -Tremont,Summer 2016,06/01/2016,8.8,
Fine particles (PM 2.5),410747,365,Mean,mcg/m3,105,UHF42,Crotona -Tremont,Winter 2015-16,12/01/2015,8.82,
Fine particles (PM 2.5),177862,365,Mean,mcg/m3,203,UHF42,Bedford Stuyvesant - Crown Heights,Summer 2011,06/01/2011,11.54,
Fine particles (PM 2.5),177820,365,Mean,mcg/m3,203,UHF42,Bedford Stuyvesant - Crown Heights,Summer 2010,06/01/2010,11.96,
Fine particles (PM 2.5),547404,365,Mean,mcg/m3,206,UHF42,Borough Park,Summer 2017,06/01/2017,8.8,
Fine particles (PM 2.5),547406,365,Mean,mcg/m3,206,UHF42,Borough Park,Winter 2016-17,12/01/2016,7.62,
Fine particles (PM 2.5),168655,365,Mean,mcg/m3,302,CD,Fort Greene and Brooklyn Heights (CD2),Winter 2012-13,12/01/2012,11.15,
Fine particles (PM 2.5),170248,365,Mean,mcg/m3,302,CD,Fort Greene and Brooklyn Heights (CD2),Annual Average 2010,12/01/2009,10.52,
Fine particles (PM 2.5),168642,365,Mean,mcg/m3,201,CD,Mott Haven and Melrose (CD1),Winter 2012-13,12/01/2012,12.26,
Fine particles (PM 2.5),170235,365,Mean,mcg/m3,201,CD,Mott Haven and Melrose (CD1),Annual Average 2010,12/01/2009,10.88,
Fine particles (PM 2.5),334220,365,Mean,mcg/m3,201,CD,Mott Haven and Melrose (CD1),Summer 2015,06/01/2015,10.63,
Fine particles (PM 2.5),742177,365,Mean,mcg/m3,106,UHF42,High Bridge - Morrisania,Winter 2020-21,12/01/2020,6.59,
Fine particles (PM 2.5),410813,365,Mean,mcg/m3,309,UHF42,Union Square - Lower East Side,Winter 2015-16,12/01/2015,9.71,
Fine particles (PM 2.5),410780,365,Mean,mcg/m3,209,UHF42,Bensonhurst - Bay Ridge,Winter 2015-16,12/01/2015,7.71,
Fine particles (PM 2.5),410781,365,Mean,mcg/m3,209,UHF42,Bensonhurst - Bay Ridge,Summer 2016,06/01/2016,7.94,
Fine particles (PM 2.5),742207,365,Mean,mcg/m3,209,UHF42,Bensonhurst - Bay Ridge,Winter 2020-21,12/01/2020,6.68,
Fine particles (PM 2.5),177827,365,Mean,mcg/m3,210,UHF42,Coney Island - Sheepshead Bay,Summer 2010,06/01/2010,11.35,
Fine particles (PM 2.5),214132,365,Mean,mcg/m3,301,CD,Greenpoint and Williamsburg (CD1),Annual Average 2014,12/01/2013,10.64,
Fine particles (PM 2.5),605967,365,Mean,mcg/m3,301,CD,Greenpoint and Williamsburg (CD1),Summer 2018,06/01/2018,10.01,
Fine particles (PM 2.5),669882,365,Mean,mcg/m3,301,CD,Greenpoint and Williamsburg (CD1),Summer 2020,06/01/2020,8,
Fine particles (PM 2.5),177291,365,Mean,mcg/m3,309,UHF42,Union Square - Lower East Side,Winter 2011-12,12/01/2011,10.49,
Fine particles (PM 2.5),669872,365,Mean,mcg/m3,210,CD,Throgs Neck and Co-op City (CD10),Winter 2019-20,12/01/2019,7.26,
Fine particles (PM 2.5),410789,365,Mean,mcg/m3,301,UHF42,Washington Heights,Winter 2015-16,12/01/2015,8.5,
Fine particles (PM 2.5),410790,365,Mean,mcg/m3,301,UHF42,Washington Heights,Summer 2016,06/01/2016,8.45,
Fine particles (PM 2.5),410757,365,Mean,mcg/m3,201,UHF42,Greenpoint,Summer 2016,06/01/2016,9.8,
Fine particles (PM 2.5),742216,365,Mean,mcg/m3,301,UHF42,Washington Heights,Winter 2020-21,12/01/2020,6.81,
Fine particles (PM 2.5),177829,365,Mean,mcg/m3,301,UHF42,Washington Heights,Summer 2010,06/01/2010,12.11,
Fine particles (PM 2.5),177871,365,Mean,mcg/m3,301,UHF42,Washington Heights,Summer 2011,06/01/2011,11.58,
Fine particles (PM 2.5),177811,365,Mean,mcg/m3,101,UHF42,Kingsbridge - Riverdale,Summer 2010,06/01/2010,11.83,
Fine particles (PM 2.5),177853,365,Mean,mcg/m3,101,UHF42,Kingsbridge - Riverdale,Summer 2011,06/01/2011,11.3,
Fine particles (PM 2.5),410736,365,Mean,mcg/m3,101,UHF42,Kingsbridge - Riverdale,Summer 2016,06/01/2016,7.95,
Fine particles (PM 2.5),410735,365,Mean,mcg/m3,101,UHF42,Kingsbridge - Riverdale,Winter 2015-16,12/01/2015,8.41,
Fine particles (PM 2.5),547389,365,Mean,mcg/m3,201,UHF42,Greenpoint,Summer 2017,06/01/2017,10.79,
Fine particles (PM 2.5),605685,365,Mean,mcg/m3,201,UHF42,Greenpoint,Summer 2018,06/01/2018,9.85,
Fine particles (PM 2.5),212927,365,Mean,mcg/m3,201,UHF42,Greenpoint,Annual Average 2014,12/01/2013,10.54,
Fine particles (PM 2.5),669782,365,Mean,mcg/m3,301,UHF42,Washington Heights,Summer 2020,06/01/2020,7.35,
Fine particles (PM 2.5),177283,365,Mean,mcg/m3,301,UHF42,Washington Heights,Winter 2011-12,12/01/2011,10.49,
Fine particles (PM 2.5),177199,365,Mean,mcg/m3,301,UHF42,Washington Heights,Winter 2009-10,12/01/2009,12.05,
Fine particles (PM 2.5),410763,365,Mean,mcg/m3,203,UHF42,Bedford Stuyvesant - Crown Heights,Summer 2016,06/01/2016,8.28,
Fine particles (PM 2.5),410762,365,Mean,mcg/m3,203,UHF42,Bedford Stuyvesant - Crown Heights,Winter 2015-16,12/01/2015,8.75,
Fine particles (PM 2.5),168520,365,Mean,mcg/m3,109,CD,Morningside Heights and Hamilton Heights (CD9),Winter 2010-11,12/01/2010,14.49,
Fine particles (PM 2.5),170408,365,Mean,mcg/m3,109,CD,Morningside Heights and Hamilton Heights (CD9),Annual Average 2013,12/01/2012,9.75,
Fine particles (PM 2.5),547624,365,Mean,mcg/m3,109,CD,Morningside Heights and Hamilton Heights (CD9),Annual Average 2017,01/01/2017,7.97,
Fine particles (PM 2.5),169289,365,Mean,mcg/m3,111,CD,East Harlem (CD11),Summer 2009,06/01/2009,11.48,
Fine particles (PM 2.5),168522,365,Mean,mcg/m3,111,CD,East Harlem (CD11),Winter 2010-11,12/01/2010,14.14,
Fine particles (PM 2.5),334215,365,Mean,mcg/m3,111,CD,East Harlem (CD11),Winter 2014-15,12/01/2014,10.32,
Fine particles (PM 2.5),742425,365,Mean,mcg/m3,111,CD,East Harlem (CD11),Annual Average 2021,01/01/2021,6.79,
Fine particles (PM 2.5),168534,365,Mean,mcg/m3,211,CD,Morris Park and Bronxdale (CD11),Winter 2010-11,12/01/2010,13.36,
Fine particles (PM 2.5),334251,365,Mean,mcg/m3,211,CD,Morris Park and Bronxdale (CD11),Winter 2014-15,12/01/2014,9.9,
Fine particles (PM 2.5),547666,365,Mean,mcg/m3,211,CD,Morris Park and Bronxdale (CD11),Annual Average 2017,01/01/2017,7.39,
Fine particles (PM 2.5),168532,365,Mean,mcg/m3,209,CD,Parkchester and Soundview (CD9),Winter 2010-11,12/01/2010,13.58,
Fine particles (PM 2.5),169299,365,Mean,mcg/m3,209,CD,Parkchester and Soundview (CD9),Summer 2009,06/01/2009,10.64,
Fine particles (PM 2.5),170420,365,Mean,mcg/m3,209,CD,Parkchester and Soundview (CD9),Annual Average 2013,12/01/2012,8.94,
Fine particles (PM 2.5),169405,365,Mean,mcg/m3,109,CD,Morningside Heights and Hamilton Heights (CD9),Summer 2011,06/01/2011,11.97,
Fine particles (PM 2.5),169346,365,Mean,mcg/m3,109,CD,Morningside Heights and Hamilton Heights (CD9),Summer 2010,06/01/2010,12.53,
Fine particles (PM 2.5),410990,365,Mean,mcg/m3,109,CD,Morningside Heights and Hamilton Heights (CD9),Winter 2015-16,12/01/2015,8.51,
Fine particles (PM 2.5),410991,365,Mean,mcg/m3,109,CD,Morningside Heights and Hamilton Heights (CD9),Summer 2016,06/01/2016,8.71,
Fine particles (PM 2.5),169407,365,Mean,mcg/m3,111,CD,East Harlem (CD11),Summer 2011,06/01/2011,12.1,
Fine particles (PM 2.5),169348,365,Mean,mcg/m3,111,CD,East Harlem (CD11),Summer 2010,06/01/2010,12.63,
Fine particles (PM 2.5),410996,365,Mean,mcg/m3,111,CD,East Harlem (CD11),Winter 2015-16,12/01/2015,8.57,
Fine particles (PM 2.5),410997,365,Mean,mcg/m3,111,CD,East Harlem (CD11),Summer 2016,06/01/2016,8.88,
Fine particles (PM 2.5),742423,365,Mean,mcg/m3,111,CD,East Harlem (CD11),Winter 2020-21,12/01/2020,6.82,
Fine particles (PM 2.5),411033,365,Mean,mcg/m3,211,CD,Morris Park and Bronxdale (CD11),Summer 2016,06/01/2016,7.9,
Fine particles (PM 2.5),411032,365,Mean,mcg/m3,211,CD,Morris Park and Bronxdale (CD11),Winter 2015-16,12/01/2015,8.07,
Fine particles (PM 2.5),169417,365,Mean,mcg/m3,209,CD,Parkchester and Soundview (CD9),Summer 2011,06/01/2011,11.58,
Fine particles (PM 2.5),169358,365,Mean,mcg/m3,209,CD,Parkchester and Soundview (CD9),Summer 2010,06/01/2010,12.02,
Fine particles (PM 2.5),649750,365,Mean,mcg/m3,402,UHF42,West Queens,Annual Average 2019,01/01/2019,7.35,
Fine particles (PM 2.5),411014,365,Mean,mcg/m3,205,CD,Fordham and University Heights (CD5),Winter 2015-16,12/01/2015,9.01,
Fine particles (PM 2.5),411015,365,Mean,mcg/m3,205,CD,Fordham and University Heights (CD5),Summer 2016,06/01/2016,8.95,
Fine particles (PM 2.5),177777,365,Mean,mcg/m3,202,UHF42,Downtown - Heights - Slope,Summer 2009,06/01/2009,11.71,
Fine particles (PM 2.5),177140,365,Mean,mcg/m3,102,UHF42,Northeast Bronx,Winter 2008-09,12/01/2008,13.58,
Fine particles (PM 2.5),177162,365,Mean,mcg/m3,306,UHF42,Chelsea - Clinton,Winter 2008-09,12/01/2008,16.68,
Fine particles (PM 2.5),649732,365,Mean,mcg/m3,306,UHF42,Chelsea - Clinton,Annual Average 2019,01/01/2019,10.21,
Fine particles (PM 2.5),649762,365,Mean,mcg/m3,406,UHF42,Fresh Meadows,Annual Average 2019,01/01/2019,6.16,
Fine particles (PM 2.5),411074,365,Mean,mcg/m3,313,CD,Coney Island (CD13),Winter 2015-16,12/01/2015,6.89,
Fine particles (PM 2.5),411075,365,Mean,mcg/m3,313,CD,Coney Island (CD13),Summer 2016,06/01/2016,7.65,
Fine particles (PM 2.5),179495,365,Mean,mcg/m3,3,Borough,Manhattan,Winter 2008-09,12/01/2008,15.34,
Fine particles (PM 2.5),605656,365,Mean,mcg/m3,3,Borough,Manhattan,Winter 2017-18,12/01/2017,9.6,
Fine particles (PM 2.5),212684,365,Mean,mcg/m3,210,UHF42,Coney Island - Sheepshead Bay,Winter 2013-14,12/01/2013,11.04,
Fine particles (PM 2.5),605713,365,Mean,mcg/m3,210,UHF42,Coney Island - Sheepshead Bay,Winter 2017-18,12/01/2017,7.81,
Fine particles (PM 2.5),605776,365,Mean,mcg/m3,410,UHF42,Rockaways,Winter 2017-18,12/01/2017,7,
Fine particles (PM 2.5),177178,365,Mean,mcg/m3,502,UHF42,Stapleton - St. George,Winter 2008-09,12/01/2008,11.46,
Fine particles (PM 2.5),173244,365,Mean,mcg/m3,401,UHF34,Long Island City - Astoria,Winter 2012-13,12/01/2012,11.41,
Fine particles (PM 2.5),173618,365,Mean,mcg/m3,401,UHF34,Long Island City - Astoria,Summer 2009,06/01/2009,11.6,
Fine particles (PM 2.5),173176,365,Mean,mcg/m3,401,UHF34,Long Island City - Astoria,Winter 2010-11,12/01/2010,13.64,
Fine particles (PM 2.5),174264,365,Mean,mcg/m3,401,UHF34,Long Island City - Astoria,Annual Average 2013,12/01/2012,9.6,
Fine particles (PM 2.5),742347,365,Mean,mcg/m3,401,UHF34,Long Island City - Astoria,Annual Average 2021,01/01/2021,7.2,
Fine particles (PM 2.5),547552,365,Mean,mcg/m3,401,UHF34,Long Island City - Astoria,Annual Average 2017,01/01/2017,8.42,
Fine particles (PM 2.5),173754,365,Mean,mcg/m3,401,UHF34,Long Island City - Astoria,Summer 2013,06/01/2013,11.07,
Fine particles (PM 2.5),410920,365,Mean,mcg/m3,401,UHF34,Long Island City - Astoria,Annual Average 2016,12/31/2015,8.65,
Fine particles (PM 2.5),742346,365,Mean,mcg/m3,401,UHF34,Long Island City - Astoria,Summer 2021,06/01/2021,9.13,
Fine particles (PM 2.5),605846,365,Mean,mcg/m3,401,UHF34,Long Island City - Astoria,Annual Average 2018,01/01/2018,8.16,
Fine particles (PM 2.5),173710,365,Mean,mcg/m3,206,UHF34,Borough Park,Summer 2012,06/01/2012,10.2,
Fine particles (PM 2.5),173744,365,Mean,mcg/m3,206,UHF34,Borough Park,Summer 2013,06/01/2013,10.02,
Fine particles (PM 2.5),410890,365,Mean,mcg/m3,206,UHF34,Borough Park,Annual Average 2016,12/31/2015,7.45,
Fine particles (PM 2.5),605816,365,Mean,mcg/m3,206,UHF34,Borough Park,Annual Average 2018,01/01/2018,6.99,
Fine particles (PM 2.5),173686,365,Mean,mcg/m3,401,UHF34,Long Island City - Astoria,Summer 2011,06/01/2011,12.33,
Fine particles (PM 2.5),173652,365,Mean,mcg/m3,401,UHF34,Long Island City - Astoria,Summer 2010,06/01/2010,12.81,
Fine particles (PM 2.5),410918,365,Mean,mcg/m3,401,UHF34,Long Island City - Astoria,Winter 2015-16,12/01/2015,9.1,
Fine particles (PM 2.5),410919,365,Mean,mcg/m3,401,UHF34,Long Island City - Astoria,Summer 2016,06/01/2016,9.23,
